field_id,ingest_time,weather_time,humidity,wind_speed_mps,temperature_c
Field-B,2025-02-28 13:42:26,2025-02-28 09:30:00,0.6876407,4.7492146,16.359407
Field-B,2025-02-28 10:06:30,2025-02-28 10:00:00,0.8067543,8.216783,7.057191
Field-B,2025-02-28 15:47:35,2025-02-28 10:30:00,0.4500083,2.965918,19.331612
Field-B,2025-02-28 15:54:12,2025-02-28 11:00:00,0.98317796,3.9559362,11.2332325
Field-B,2025-02-28 13:49:12,2025-02-28 11:30:00,0.6116087,6.437655,11.636402
Field-B,2025-02-28 22:17:35,2025-02-28 12:00:00,0.6557021,6.9632263,19.591333
Field-B,2025-02-28 18:42:01,2025-02-28 12:30:00,0.35426676,5.909768,13.148788
Field-B,2025-02-28 13:17:59,2025-02-28 13:00:00,0.7807858,4.920177,13.542887
Field-B,2025-03-01 00:40:01,2025-02-28 13:30:00,0.49975884,4.646823,24.173412
Field-B,2025-02-28 19:42:24,2025-02-28 14:00:00,0.4457411,7.689082,9.187686
Field-B,2025-03-01 00:16:15,2025-02-28 14:30:00,0.5229053,5.728868,19.488695
Field-B,2025-02-28 16:15:47,2025-02-28 15:00:00,0.8289,3.2810748,22.646667
Field-B,2025-02-28 20:27:06,2025-02-28 15:30:00,0.6638337,3.1542149,24.16828
Field-B,2025-03-01 00:23:08,2025-02-28 16:00:00,0.41996467,8.529614,31.23564
Field-B,2025-02-28 21:32:05,2025-02-28 16:30:00,0.4845318,3.6187243,11.505018
Field-B,2025-02-28 17:13:16,2025-02-28 17:00:00,0.833722,5.8000083,9.924449
Field-B,2025-03-01 03:54:45,2025-02-28 17:30:00,0.53745145,8.171994,21.720509
Field-B,2025-03-01 01:19:24,2025-02-28 18:00:00,0.6808743,6.392636,22.581688
Field-B,2025-03-01 01:20:51,2025-02-28 18:30:00,0.7249268,3.5331867,10.464857
Field-B,2025-02-28 21:11:01,2025-02-28 19:00:00,0.15,2.965473,19.393631
Field-B,2025-03-01 06:26:55,2025-02-28 20:00:00,0.42657673,2.909438,16.73265
Field-B,2025-02-28 23:49:07,2025-02-28 20:30:00,0.51509416,3.9828076,22.46449
Field-B,2025-02-28 23:00:58,2025-02-28 21:00:00,0.8570775,6.019508,27.03716
Field-B,2025-03-01 08:45:39,2025-02-28 21:30:00,0.8404465,4.718467,33.526222
Field-B,2025-03-01 02:20:05,2025-02-28 22:00:00,0.6687004,6.4623713,17.719898
Field-B,2025-03-01 04:21:19,2025-02-28 22:30:00,0.711119,1.9709014,24.771235
Field-B,2025-02-28 23:10:27,2025-02-28 23:00:00,0.7560331,4.7371216,10.480541
Field-B,2025-03-01 03:24:47,2025-02-28 23:30:00,0.83741945,6.690915,16.174166
Field-B,2025-03-01 11:09:14,2025-03-01 00:00:00,0.86033535,6.698361,12.874833
Field-B,2025-03-01 11:17:27,2025-03-01 00:30:00,0.5993864,3.9406028,2.8026154
Field-B,2025-03-01 12:55:23,2025-03-01 01:00:00,0.4472797,2.9522378,4.778764
Field-B,2025-03-01 09:39:38,2025-03-01 01:30:00,0.5340725,5.670169,19.010227
Field-B,2025-03-01 10:59:29,2025-03-01 02:00:00,0.60289603,2.3125823,19.147823
Field-B,2025-03-01 13:07:11,2025-03-01 02:30:00,0.57044786,8.025395,8.7086
Field-B,2025-03-01 03:58:08,2025-03-01 03:00:00,0.39780006,5.5462995,26.901697
Field-B,2025-03-01 07:06:07,2025-03-01 03:30:00,0.658623,3.6670146,8.230129
Field-B,2025-03-01 05:09:50,2025-03-01 04:00:00,0.29779822,2.880097,17.800882
Field-B,2025-03-01 16:13:42,2025-03-01 04:30:00,0.59536976,3.8072753,13.093324
Field-B,2025-03-01 12:10:02,2025-03-01 05:00:00,0.60691005,1.7637516,16.748636
Field-B,2025-03-01 15:57:52,2025-03-01 05:30:00,0.60074335,6.288514,22.289732
Field-B,2025-03-01 13:14:17,2025-03-01 06:00:00,0.73321867,3.4337375,21.301394
Field-B,2025-03-01 14:08:01,2025-03-01 06:30:00,0.7093491,6.079278,20.954895
Field-B,2025-03-01 15:11:21,2025-03-01 07:00:00,0.9800821,6.382601,20.061089
Field-B,2025-03-01 19:12:09,2025-03-01 07:30:00,0.48681188,7.325194,7.090789
Field-B,2025-03-01 18:27:26,2025-03-01 08:00:00,0.63027996,5.7540646,23.941708
Field-B,2025-03-01 13:46:27,2025-03-01 08:30:00,0.61874264,7.6755157,8.577981
Field-B,2025-03-01 16:32:37,2025-03-01 09:00:00,0.61027354,8.249443,15.257761
Field-B,2025-03-01 15:31:32,2025-03-01 09:30:00,0.35232624,5.7680736,13.540711
Field-B,2025-03-01 12:06:05,2025-03-01 10:00:00,0.36697432,5.9007583,18.450863
Field-B,2025-03-01 17:39:27,2025-03-01 10:30:00,0.58116394,3.9735577,12.606994
Field-B,2025-03-01 15:29:00,2025-03-01 11:00:00,0.2963391,3.0272257,14.890426
Field-B,2025-03-01 20:52:08,2025-03-01 11:30:00,0.51984304,8.020564,27.332077
Field-B,2025-03-01 22:32:37,2025-03-01 12:00:00,0.46344286,6.532636,6.9332266
Field-B,2025-03-01 20:55:14,2025-03-01 12:30:00,0.5263641,6.711024,15.982735
Field-B,2025-03-01 15:06:27,2025-03-01 13:00:00,0.78381884,3.9004388,8.20111
Field-B,2025-03-02 00:30:35,2025-03-01 13:30:00,0.3858996,8.772627,20.720448
Field-B,2025-03-01 17:59:05,2025-03-01 14:00:00,0.73656386,4.697049,10.912898
Field-B,2025-03-01 20:08:30,2025-03-01 14:30:00,0.4771682,3.4359505,16.269754
Field-B,2025-03-01 22:35:32,2025-03-01 15:00:00,0.4995845,3.937917,6.7273455
Field-B,2025-03-01 22:19:11,2025-03-01 15:30:00,0.6637982,8.656622,25.04078
Field-B,2025-03-02 01:14:29,2025-03-01 16:00:00,0.5306533,2.755695,16.50953
Field-B,2025-03-01 21:29:02,2025-03-01 16:30:00,0.4193558,3.5475304,16.96436
Field-B,2025-03-02 02:58:21,2025-03-01 17:30:00,0.26020592,7.270283,7.2401404
Field-B,2025-03-02 00:13:45,2025-03-01 18:00:00,0.6486132,3.5872772,11.694844
Field-B,2025-03-02 03:07:02,2025-03-01 18:30:00,0.15,2.8208158,17.190378
Field-B,2025-03-02 05:14:16,2025-03-01 19:00:00,0.73984355,1.5200661,3.6660817
Field-B,2025-03-02 06:57:29,2025-03-01 19:30:00,0.69074714,5.413651,4.417613
Field-B,2025-03-02 02:17:17,2025-03-01 20:00:00,0.86825824,6.801645,10.2511635
Field-B,2025-03-02 08:06:58,2025-03-01 20:30:00,0.9727739,8.541356,8.013017
Field-B,2025-03-02 02:30:23,2025-03-01 21:00:00,0.7484388,1.0332361,13.592957
Field-B,2025-03-02 04:12:55,2025-03-01 21:30:00,0.4670671,2.2841606,19.657024
Field-B,2025-03-01 23:43:00,2025-03-01 22:00:00,0.971072,4.936989,21.249163
Field-B,2025-03-02 04:24:12,2025-03-01 23:00:00,0.23751335,7.1489854,15.841629
Field-B,2025-03-02 06:32:19,2025-03-01 23:30:00,0.9134435,6.0201597,17.080511
Field-B,2025-03-02 05:51:44,2025-03-02 00:00:00,0.68828046,2.5051682,15.825836
Field-B,2025-03-02 08:16:56,2025-03-02 00:30:00,0.24235284,0.5360323,18.241879
Field-B,2025-03-02 04:25:13,2025-03-02 01:00:00,0.33603534,5.2854695,18.788572
Field-B,2025-03-02 02:18:28,2025-03-02 01:30:00,0.6792313,4.981387,22.454824
Field-B,2025-03-02 10:33:41,2025-03-02 02:00:00,0.42340633,4.6108236,22.427458
Field-B,2025-03-02 04:40:09,2025-03-02 02:30:00,0.4492932,4.363046,19.635544
Field-B,2025-03-02 06:49:16,2025-03-02 03:00:00,0.933956,3.553621,26.571209
Field-B,2025-03-02 13:54:29,2025-03-02 03:30:00,0.9666749,3.0491874,16.1873
Field-B,2025-03-02 04:09:16,2025-03-02 04:00:00,0.60641724,8.256917,11.719027
Field-B,2025-03-02 09:40:57,2025-03-02 04:30:00,0.55291116,3.2496378,12.863685
Field-B,2025-03-02 12:37:53,2025-03-02 05:00:00,0.74244195,4.5924745,15.259156
Field-B,2025-03-02 16:34:51,2025-03-02 05:30:00,0.4789108,5.114028,8.414555
Field-B,2025-03-02 10:06:46,2025-03-02 06:00:00,0.17850547,6.7538166,11.706427
Field-B,2025-03-02 10:22:25,2025-03-02 06:30:00,0.15,3.3259733,8.021136
Field-B,2025-03-02 09:25:29,2025-03-02 07:00:00,0.5667523,7.3517494,18.407722
Field-B,2025-03-02 19:16:01,2025-03-02 07:30:00,0.7387381,3.924734,18.476748
Field-B,2025-03-02 10:38:03,2025-03-02 08:00:00,0.58288,4.8438263,3.6175947
Field-B,2025-03-02 16:35:16,2025-03-02 08:30:00,0.72579294,8.814816,11.421425
Field-B,2025-03-02 19:25:20,2025-03-02 09:00:00,0.74377006,3.067699,28.776321
Field-B,2025-03-02 18:29:12,2025-03-02 09:30:00,0.8294873,6.78599,20.40846
Field-B,2025-03-02 16:12:22,2025-03-02 10:00:00,0.6135276,7.410144,19.180355
Field-B,2025-03-02 17:41:45,2025-03-02 10:30:00,0.62965757,5.8817754,11.350227
Field-B,2025-03-02 15:04:02,2025-03-02 11:00:00,0.57337606,4.941432,18.010979
Field-B,2025-03-02 18:01:31,2025-03-02 11:30:00,0.5334875,9.876549,15.898431
Field-B,2025-03-02 21:05:41,2025-03-02 12:00:00,0.29703462,5.16954,10.422775
Field-B,2025-03-02 21:13:21,2025-03-02 12:30:00,0.79095715,5.6489706,12.543473
Field-B,2025-03-02 14:56:30,2025-03-02 13:00:00,0.51092315,4.459641,12.701226
Field-B,2025-03-02 15:54:07,2025-03-02 13:30:00,0.5006113,5.53238,5.579287
Field-B,2025-03-02 22:37:35,2025-03-02 14:00:00,0.48250878,7.3210597,6.735029
Field-B,2025-03-02 20:20:52,2025-03-02 14:30:00,0.3387302,4.5943284,14.603719
Field-B,2025-03-02 20:19:07,2025-03-02 15:00:00,0.5646022,0.561233,10.0640135
Field-B,2025-03-03 02:54:03,2025-03-02 15:30:00,0.6729565,6.3298545,13.893573
Field-B,2025-03-02 17:56:20,2025-03-02 16:00:00,0.45304826,2.8276641,4.7604303
Field-B,2025-03-03 03:14:04,2025-03-02 16:30:00,0.7667682,6.832128,21.609282
Field-B,2025-03-02 23:30:18,2025-03-02 17:00:00,0.51368594,5.1970854,30.563356
Field-B,2025-03-03 04:40:35,2025-03-02 17:30:00,0.30412224,7.27484,23.191769
Field-B,2025-03-02 23:57:05,2025-03-02 18:00:00,0.8272657,3.1136436,23.913742
Field-B,2025-03-03 04:06:45,2025-03-02 18:30:00,0.61572325,4.0225134,20.382858
Field-B,2025-03-02 21:44:56,2025-03-02 19:00:00,0.73539096,4.4519205,17.8591
Field-B,2025-03-03 04:54:55,2025-03-02 19:30:00,0.73963475,1.9389791,16.60566
Field-B,2025-03-02 22:30:24,2025-03-02 20:00:00,0.40970024,7.6451244,9.598313
Field-B,2025-03-03 07:36:38,2025-03-02 20:30:00,0.48605552,1.6240696,20.83039
Field-B,2025-03-03 03:56:40,2025-03-02 21:00:00,0.7661715,7.61409,20.414959
Field-B,2025-03-03 06:40:40,2025-03-02 21:30:00,0.9103392,6.1336765,12.758933
Field-B,2025-03-03 08:58:50,2025-03-02 22:00:00,0.59139156,4.7624917,19.682028
Field-B,2025-03-02 23:35:17,2025-03-02 22:30:00,0.46710584,5.9592557,11.142383
Field-B,2025-03-03 03:02:27,2025-03-02 23:00:00,0.8828205,5.899013,11.588212
Field-B,2025-03-03 06:24:43,2025-03-02 23:30:00,0.46720716,4.3190584,21.425737
Field-B,2025-03-03 00:11:25,2025-03-03 00:00:00,0.6392147,5.8559294,19.013693
Field-B,2025-03-03 00:57:36,2025-03-03 00:30:00,0.50299907,6.8086033,14.3763895
Field-B,2025-03-03 08:55:52,2025-03-03 01:00:00,0.6284331,3.1216981,13.566337
Field-B,2025-03-03 03:37:56,2025-03-03 01:30:00,0.40981862,5.961629,17.22341
Field-B,2025-03-03 07:57:46,2025-03-03 02:00:00,0.512561,0.5,3.1521962
Field-B,2025-03-03 10:38:26,2025-03-03 02:30:00,0.4670865,0.95488024,10.695614
Field-B,2025-03-03 12:20:15,2025-03-03 03:00:00,0.6992029,6.4419584,7.144236
Field-B,2025-03-03 14:33:52,2025-03-03 03:30:00,0.6093786,4.2807755,16.082972
Field-B,2025-03-03 04:15:57,2025-03-03 04:00:00,0.73843616,3.322436,23.620329
Field-B,2025-03-03 04:40:21,2025-03-03 04:30:00,0.4313632,5.083344,19.34011
Field-B,2025-03-03 05:33:18,2025-03-03 05:00:00,0.5424788,4.3289065,12.419515
Field-B,2025-03-03 14:34:33,2025-03-03 05:30:00,0.69250566,3.0250628,11.0538225
Field-B,2025-03-03 06:59:07,2025-03-03 06:00:00,0.73456603,1.5940921,10.722936
Field-B,2025-03-03 11:59:05,2025-03-03 06:30:00,0.31975886,0.8700536,29.99732
Field-B,2025-03-03 07:10:10,2025-03-03 07:00:00,0.6372033,6.825343,16.476437
Field-B,2025-03-03 17:22:24,2025-03-03 07:30:00,0.43361497,4.270501,17.398256
Field-B,2025-03-03 17:47:32,2025-03-03 08:00:00,0.74367416,7.3330083,1.2220926
Field-B,2025-03-03 16:06:10,2025-03-03 08:30:00,0.9148909,4.2481694,7.73343
Field-B,2025-03-03 20:40:06,2025-03-03 09:00:00,0.15,5.9809337,15.690762
Field-B,2025-03-03 16:33:01,2025-03-03 09:30:00,0.46192932,4.9241104,12.512865
Field-B,2025-03-03 18:13:57,2025-03-03 10:00:00,0.6274787,5.297783,16.931406
Field-B,2025-03-03 15:36:45,2025-03-03 10:30:00,0.57930803,5.404681,16.839151
Field-B,2025-03-03 22:46:01,2025-03-03 11:00:00,0.74913716,4.219445,20.203165
Field-B,2025-03-03 15:40:46,2025-03-03 11:30:00,0.5942316,2.4948328,2.9158685
Field-B,2025-03-03 14:54:09,2025-03-03 12:00:00,0.48464662,6.88549,8.2634
Field-B,2025-03-03 18:32:00,2025-03-03 12:30:00,0.39634037,8.705803,15.302713
Field-B,2025-03-03 15:06:32,2025-03-03 13:00:00,0.36606386,8.850274,11.468178
Field-B,2025-03-03 21:34:16,2025-03-03 13:30:00,0.44630504,3.9828062,13.828057
Field-B,2025-03-03 21:02:36,2025-03-03 14:00:00,0.47828236,3.5870245,16.763191
Field-B,2025-03-03 19:02:43,2025-03-03 14:30:00,0.64907545,3.9805787,10.785469
Field-B,2025-03-03 15:13:41,2025-03-03 15:00:00,0.55178916,4.8131576,17.34589
Field-B,2025-03-03 21:21:20,2025-03-03 15:30:00,0.46283907,5.0845857,19.807892
Field-B,2025-03-03 22:23:52,2025-03-03 16:00:00,0.39832306,3.0045574,16.455553
Field-B,2025-03-03 23:39:06,2025-03-03 16:30:00,0.45352688,1.9445812,21.045094
Field-B,2025-03-03 17:31:59,2025-03-03 17:00:00,0.47847408,5.309873,0.7894103
Field-B,2025-03-03 17:32:08,2025-03-03 17:30:00,0.44533738,0.5,11.897756
Field-B,2025-03-04 03:21:39,2025-03-03 18:00:00,0.7011603,4.978555,22.246317
Field-B,2025-03-03 21:04:00,2025-03-03 18:30:00,0.826248,3.1215553,9.949529
Field-B,2025-03-04 05:44:13,2025-03-03 19:00:00,0.36830872,6.91634,8.999587
Field-B,2025-03-03 21:42:45,2025-03-03 19:30:00,0.7814657,7.5047965,15.116122
Field-B,2025-03-04 00:23:02,2025-03-03 20:00:00,0.7047826,7.5567408,15.878767
Field-B,2025-03-04 06:58:49,2025-03-03 20:30:00,0.61237633,4.437817,12.257121
Field-B,2025-03-03 22:28:41,2025-03-03 21:00:00,0.85479957,2.7026832,28.905016
Field-B,2025-03-04 08:17:41,2025-03-03 21:30:00,0.5493517,3.407897,18.005436
Field-B,2025-03-03 22:12:58,2025-03-03 22:00:00,0.6523415,5.8327436,9.67982
Field-B,2025-03-04 00:39:25,2025-03-03 22:30:00,0.6022703,1.5790981,5.923448
Field-B,2025-03-04 02:33:50,2025-03-03 23:00:00,0.5888833,8.265809,18.839035
Field-B,2025-03-04 07:52:35,2025-03-03 23:30:00,0.66261977,4.472614,9.513948
Field-B,2025-03-04 07:01:55,2025-03-04 00:00:00,0.5883559,6.300382,31.068335
Field-B,2025-03-04 05:29:55,2025-03-04 00:30:00,0.66390115,1.2808626,18.9956
Field-B,2025-03-04 07:43:49,2025-03-04 01:00:00,0.4594324,3.1628397,19.919804
Field-B,2025-03-04 08:04:42,2025-03-04 01:30:00,0.4650556,1.0075059,17.74081
Field-B,2025-03-04 11:31:25,2025-03-04 02:00:00,0.4586154,7.4466166,23.850986
Field-B,2025-03-04 07:25:23,2025-03-04 02:30:00,0.51433647,4.8475494,-0.76744086
Field-B,2025-03-04 14:09:12,2025-03-04 03:00:00,0.7623912,6.456871,7.57711
Field-B,2025-03-04 09:07:21,2025-03-04 03:30:00,0.49680313,5.33951,23.238966
Field-B,2025-03-04 14:08:26,2025-03-04 04:00:00,0.69744295,6.230645,26.504059
Field-B,2025-03-04 12:46:46,2025-03-04 04:30:00,0.6277803,4.457628,7.353026
Field-B,2025-03-04 09:51:26,2025-03-04 05:00:00,0.50054413,4.7521996,3.2695818
Field-B,2025-03-04 08:58:42,2025-03-04 05:30:00,0.81565285,4.9981885,17.172653
Field-B,2025-03-04 12:03:18,2025-03-04 06:00:00,0.71250004,6.0923896,19.397886
Field-B,2025-03-04 06:45:10,2025-03-04 06:30:00,0.5803208,6.1506605,17.031677
Field-B,2025-03-04 13:31:50,2025-03-04 07:30:00,0.5968708,8.899525,3.0370147
Field-B,2025-03-04 12:23:44,2025-03-04 08:00:00,0.30468324,1.2867306,13.374929
Field-B,2025-03-04 09:40:37,2025-03-04 08:30:00,0.431507,4.885168,14.418693
Field-B,2025-03-04 16:07:46,2025-03-04 09:00:00,0.6632528,4.3070292,12.162318
Field-B,2025-03-04 20:59:07,2025-03-04 09:30:00,0.29507345,8.016287,2.568831
Field-B,2025-03-04 15:12:06,2025-03-04 10:00:00,0.4454276,4.5053544,20.093155
Field-B,2025-03-04 14:36:18,2025-03-04 10:30:00,0.509342,6.2214355,22.060337
Field-B,2025-03-04 19:24:43,2025-03-04 11:00:00,0.99,0.5,10.437488
Field-B,2025-03-04 11:45:04,2025-03-04 11:30:00,0.7012727,1.8700782,14.698198
Field-B,2025-03-04 22:47:06,2025-03-04 12:00:00,0.77752155,9.803045,12.521619
Field-B,2025-03-04 18:15:54,2025-03-04 12:30:00,0.4350735,5.310538,12.589654
Field-B,2025-03-04 22:06:45,2025-03-04 13:00:00,0.6451701,3.003388,19.452162
Field-B,2025-03-04 17:21:32,2025-03-04 13:30:00,0.2631686,5.734316,19.621233
Field-B,2025-03-04 16:27:39,2025-03-04 14:00:00,0.52048934,2.8832703,23.5234
Field-B,2025-03-04 22:44:02,2025-03-04 14:30:00,0.67096585,4.576578,23.377502
Field-B,2025-03-04 18:28:53,2025-03-04 15:00:00,0.324836,2.0042405,14.797358
Field-B,2025-03-05 00:22:09,2025-03-04 16:00:00,0.66569287,4.284059,26.849663
Field-B,2025-03-05 00:52:49,2025-03-04 16:30:00,0.47154942,7.6655383,11.393021
Field-B,2025-03-05 02:27:27,2025-03-04 17:00:00,0.42973515,6.220901,16.886192
Field-B,2025-03-04 22:12:07,2025-03-04 17:30:00,0.45125648,6.604753,2.0993066
Field-B,2025-03-05 05:46:08,2025-03-04 18:00:00,0.5175492,5.143296,16.190804
Field-B,2025-03-05 04:47:42,2025-03-04 18:30:00,0.5229807,7.010268,27.715864
Field-B,2025-03-04 20:04:06,2025-03-04 19:30:00,0.48380753,3.588047,15.151051
Field-B,2025-03-04 20:30:01,2025-03-04 20:00:00,0.8683827,6.0967,18.344177
Field-B,2025-03-05 02:08:36,2025-03-04 20:30:00,0.86707735,4.5858755,20.237185
Field-B,2025-03-04 21:21:01,2025-03-04 21:00:00,0.6225162,5.169539,29.857925
Field-B,2025-03-05 08:52:11,2025-03-04 21:30:00,0.51796585,4.8389025,9.11918
Field-B,2025-03-05 03:03:36,2025-03-04 22:00:00,0.48400936,7.957591,34.588593
Field-B,2025-03-05 03:31:07,2025-03-04 22:30:00,0.63701653,8.072216,13.780497
Field-B,2025-03-05 05:18:07,2025-03-04 23:00:00,0.66850865,3.8224354,7.8089223
Field-B,2025-03-05 11:17:15,2025-03-04 23:30:00,0.5438192,1.3282875,13.793172
Field-B,2025-03-05 07:09:46,2025-03-05 00:00:00,0.5092367,3.6347067,10.332765
Field-B,2025-03-05 09:02:07,2025-03-05 00:30:00,0.6434938,3.2266877,18.93479
Field-B,2025-03-05 07:42:23,2025-03-05 01:00:00,0.5924275,7.029846,4.433241
Field-B,2025-03-05 06:24:35,2025-03-05 01:30:00,0.47701794,7.2250943,16.99148
Field-B,2025-03-05 03:03:38,2025-03-05 02:00:00,0.6003471,2.9316368,20.647783
Field-B,2025-03-05 10:41:26,2025-03-05 02:30:00,0.47105154,3.5400896,26.379837
Field-B,2025-03-05 08:59:08,2025-03-05 03:00:00,0.44470143,1.9461756,20.764242
Field-B,2025-03-05 14:51:41,2025-03-05 03:30:00,0.5791041,5.4956326,25.948921
Field-B,2025-03-05 05:39:55,2025-03-05 04:00:00,0.47655952,5.101184,11.760326
Field-B,2025-03-05 14:41:25,2025-03-05 04:30:00,0.44806024,6.936068,18.759333
Field-B,2025-03-05 13:02:52,2025-03-05 05:00:00,0.76822853,6.293689,0.39541104
Field-B,2025-03-05 07:50:32,2025-03-05 05:30:00,0.50940305,6.5424466,15.202085
Field-B,2025-03-05 12:13:03,2025-03-05 06:00:00,0.9118051,1.8075955,18.707258
Field-B,2025-03-05 16:17:24,2025-03-05 06:30:00,0.69279504,3.8220828,19.340628
Field-B,2025-03-05 15:27:40,2025-03-05 07:00:00,0.4322734,7.2875743,4.9814596
Field-B,2025-03-05 10:13:35,2025-03-05 07:30:00,0.7887567,4.0151324,13.268839
Field-B,2025-03-05 16:17:04,2025-03-05 08:00:00,0.4510085,1.6193551,14.244677
Field-B,2025-03-05 09:41:54,2025-03-05 08:30:00,0.93520254,6.977577,12.996474
Field-B,2025-03-05 10:40:42,2025-03-05 09:00:00,0.6207147,3.930017,21.07504
Field-B,2025-03-05 14:20:25,2025-03-05 09:30:00,0.67766213,7.5378013,14.482208
Field-B,2025-03-05 10:44:12,2025-03-05 10:00:00,0.5855715,5.1594877,16.69529
Field-B,2025-03-05 17:36:26,2025-03-05 10:30:00,0.6278589,4.5901175,12.572662
Field-B,2025-03-05 13:11:51,2025-03-05 11:00:00,0.53876024,8.19902,23.453772
Field-B,2025-03-05 15:14:52,2025-03-05 11:30:00,0.4133545,2.3341577,23.97464
Field-B,2025-03-05 19:06:01,2025-03-05 12:00:00,0.64114153,8.355287,13.841608
Field-B,2025-03-05 14:40:51,2025-03-05 13:00:00,0.3656844,5.557214,10.634655
Field-B,2025-03-05 17:24:43,2025-03-05 13:30:00,0.85728526,5.5780044,23.050379
Field-B,2025-03-05 19:10:19,2025-03-05 14:00:00,0.6882047,4.2603364,9.342996
Field-B,2025-03-05 15:56:37,2025-03-05 14:30:00,0.50135654,3.5233521,21.41117
Field-B,2025-03-05 17:22:57,2025-03-05 15:00:00,0.49814004,4.386391,20.865028
Field-B,2025-03-05 21:29:03,2025-03-05 15:30:00,0.9155492,2.967962,8.917833
Field-B,2025-03-05 20:39:52,2025-03-05 16:00:00,0.74897045,9.516314,15.085779
Field-B,2025-03-06 00:06:13,2025-03-05 16:30:00,0.78520924,4.141512,29.074177
Field-B,2025-03-06 03:26:44,2025-03-05 17:00:00,0.5348089,7.749684,10.299889
Field-B,2025-03-05 20:48:43,2025-03-05 17:30:00,0.67999285,7.4597807,18.813063
Field-B,2025-03-05 20:04:10,2025-03-05 18:00:00,0.6428881,5.9984455,18.348387
Field-B,2025-03-06 05:14:16,2025-03-05 18:30:00,0.54856294,4.901506,15.70402
Field-B,2025-03-05 23:11:26,2025-03-05 19:00:00,0.5996663,5.62632,3.8820872
Field-B,2025-03-05 20:14:14,2025-03-05 19:30:00,0.77980924,6.4587736,21.800375
Field-B,2025-03-06 07:01:56,2025-03-05 20:00:00,0.8679265,5.4210305,16.081314
Field-B,2025-03-06 03:39:08,2025-03-05 20:30:00,0.5347306,1.7531523,23.72692
Field-B,2025-03-06 08:40:04,2025-03-05 21:00:00,0.34364986,1.1997151,17.622307
Field-B,2025-03-06 07:36:11,2025-03-05 21:30:00,0.87584674,8.519774,16.451284
Field-B,2025-03-06 05:33:35,2025-03-05 22:00:00,0.87810844,0.5,18.607788
Field-B,2025-03-06 08:13:36,2025-03-05 22:30:00,0.65206975,5.6305075,9.087284
Field-B,2025-03-06 00:38:17,2025-03-05 23:00:00,0.9026736,4.6830482,26.906744
Field-B,2025-03-06 07:18:52,2025-03-05 23:30:00,0.63897073,5.5537624,13.3721
Field-B,2025-03-06 01:55:44,2025-03-06 00:00:00,0.4163694,2.692073,13.4620695
Field-B,2025-03-06 01:00:15,2025-03-06 00:30:00,0.3438166,5.9714904,25.046074
Field-B,2025-03-06 10:54:05,2025-03-06 01:00:00,0.34209612,5.6532364,17.731396
Field-B,2025-03-06 02:11:21,2025-03-06 02:00:00,0.49607578,5.485956,18.89674
Field-B,2025-03-06 08:16:53,2025-03-06 02:30:00,0.475806,8.166118,20.38189
Field-B,2025-03-06 07:26:45,2025-03-06 03:00:00,0.5607568,1.9028915,15.171622
Field-B,2025-03-06 14:50:26,2025-03-06 03:30:00,0.73443484,7.4442096,22.45631
Field-B,2025-03-06 12:13:41,2025-03-06 04:00:00,0.4815385,5.697801,7.1061196
Field-B,2025-03-06 05:26:22,2025-03-06 04:30:00,0.45122918,5.793425,17.832668
Field-B,2025-03-06 06:49:28,2025-03-06 05:00:00,0.49341807,5.8238506,21.601889
Field-B,2025-03-06 15:43:54,2025-03-06 05:30:00,0.7457666,8.953944,20.352566
Field-B,2025-03-06 15:33:20,2025-03-06 06:00:00,0.56739676,5.76123,0.3126538
Field-B,2025-03-06 16:15:22,2025-03-06 06:30:00,0.6303834,3.4749315,15.1138525
Field-B,2025-03-06 10:15:25,2025-03-06 07:00:00,0.8595442,3.8449364,7.5017414
Field-B,2025-03-06 18:56:46,2025-03-06 07:30:00,0.99,6.9976807,25.000402
Field-B,2025-03-06 13:45:49,2025-03-06 08:00:00,0.69526976,6.184402,13.265283
Field-B,2025-03-06 10:19:02,2025-03-06 08:30:00,0.6774442,1.832958,24.222927
Field-B,2025-03-06 19:31:47,2025-03-06 09:00:00,0.36678514,6.332212,7.4806933
Field-B,2025-03-06 10:45:26,2025-03-06 09:30:00,0.6463328,2.8188467,18.734499
Field-B,2025-03-06 11:26:48,2025-03-06 10:00:00,0.59115916,6.164168,16.055584
Field-B,2025-03-06 20:52:47,2025-03-06 11:00:00,0.50946754,4.58074,24.245493
Field-B,2025-03-06 17:43:14,2025-03-06 11:30:00,0.6161291,4.0014215,23.79719
Field-B,2025-03-06 13:50:17,2025-03-06 12:00:00,0.68894184,8.541609,30.194654
Field-B,2025-03-06 22:47:44,2025-03-06 12:30:00,0.9217377,6.084065,17.986374
Field-B,2025-03-06 19:13:02,2025-03-06 13:00:00,0.8614789,7.9744487,15.303456
Field-B,2025-03-06 21:16:08,2025-03-06 14:00:00,0.7108815,5.302972,18.294716
Field-B,2025-03-06 16:30:55,2025-03-06 15:00:00,0.710777,3.6611974,16.016283
Field-B,2025-03-07 01:22:53,2025-03-06 15:30:00,0.44099176,7.960732,17.587542
Field-B,2025-03-06 17:12:21,2025-03-06 16:00:00,0.5428806,3.4234805,14.909047
Field-B,2025-03-07 02:32:59,2025-03-06 16:30:00,0.9001064,5.159487,5.2836475
Field-B,2025-03-07 02:00:06,2025-03-06 17:00:00,0.6768367,6.3811307,14.951144
